Date;BTC;LTC;XRP;DOGE;DASH;ETH;ETC;ZEC;BCH;BSV
2021-12-06;50582,6250000000;161,8865203857;0,8282880187;0,1783999950;138,1896820068;4358,7373046875;39,4617843628;181,3790893555;475,7567749023;154,3169860840
2021-12-07;50700,0859375000;162,2928619385;0,8185880184;0,1768050045;138,5908813477;4315,0615234375;39,7387466431;175,4672393799;475,1602783203;163,3034057617
2021-12-08;50504,7968750000;165,2234649658;0,8633069992;0,1791509986;147,1129913330;4439,3579101562;40,9668655396;178,8316802979;480,8507080078;149,2369232178
2021-12-09;47672,1210937500;151,7953033447;0,8612719774;0,1694840044;136,6851959229;4119,8159179688;37,6237297058;164,4422760010;449,4764404297;134,4957885742
2021-12-10;47243,3046875000;148,5982971191;0,8010969758;0,1644220054;133,2845153809;3908,4960937500;36,5065994263;159,7421264648;439,2785034180;130,9888763428
2021-12-11;49362,5078125000;158,0419158936;0,8393129706;0,1690189987;140,5103759766;4084,4523925781;38,0277557373;168,2777252197;459,7817687988;137,0275726318
2021-12-12;50098,3359375000;159,2039642334;0,8413239717;0,1698909998;138,7959136963;4134,4531250000;37,9645385742;169,8633575439;458,7115783691;134,2718505859
2021-12-13;46737,4804687500;144,5359039307;0,7828940153;0,1575649977;126,4806823730;3784,2268066406;34,2448425293;148,0921630859;421,6638488770;125,4314041138
2021-12-14;46612,6328125000;146,0780029297;0,7962489724;0,1801570058;127,6239166260;3745,4404296875;34,4717559814;145,0368804932;424,4429626465;121,9859771729
2021-12-15;48896,7226562500;153,5154113770;0,8274310231;0,1810819954;134,1202697754;4018,3886718750;36,0867881775;159,0546569824;447,7202453613;127,4898757935
2021-12-16;47665,4257812500;148,9417266846;0,8062300086;0,1734540015;130,4085998535;3962,4697265625;35,2010002136;152,3273162842;438,5856628418;122,1335601807
2021-12-17;46202,1445312500;144,3384094238;0,7992910147;0,1690099984;128,4966735840;3879,4865722656;34,3613204956;150,4222412109;425,8277282715;125,3548812866
2021-12-18;46848,7773437500;148,8014068604;0,8273789883;0,1723999977;130,0206146240;3960,8601074219;35,0628623962;157,6852416992;436,0589599609;127,0102767944
2021-12-19;46707,0156250000;153,0776367188;0,8350329995;0,1695760041;129,2196197510;3922,5925292969;34,8605537415;157,6370697021;433,0191040039;123,1130142212
2021-12-20;46880,2773437500;152,6286773682;0,8798279762;0,1673219949;127,1148223877;3933,8444824219;34,5112190247;155,9167633057;430,4444885254;121,7880249023
2021-12-21;48936,6132812500;154,9270935059;0,9476460218;0,1711750031;133,8475341797;4020,2600097656;35,3623046875;162,1757965088;438,4151000977;124,7252807617
2021-12-22;48628,5117187500;155,4674987793;0,9546989799;0,1732140034;135,0652770996;3982,0996093750;35,7298812866;164,9519958496;438,3659973145;123,8199234009
2021-12-23;50784,5390625000;163,4494934082;0,9932850003;0,1844899952;146,0125274658;4108,0156250000;37,5317001343;166,9054107666;455,4015197754;129,2824249268
2021-12-24;50822,1953125000;161,4210357666;0,9120470285;0,1866219938;148,8353729248;4047,9829101562;37,4578170776;165,1532592773;451,6958923340;129,2213745117
2021-12-25;50429,8593750000;157,7855987549;0,9248189926;0,1906570047;150,0105590820;4093,2810058594;38,1195144653;169,7301483154;456,4338378906;128,6592407227
2021-12-26;50809,5156250000;155,9923400879;0,9211800098;0,1900199950;149,4401397705;4067,3281250000;37,9737625122;167,5548706055;452,2210998535;127,9117355347
2021-12-27;50640,4179687500;155,8812255859;0,9261839986;0,1877049953;150,2526550293;4037,5476074219;37,6421394348;169,3113098145;465,2685241699;127,6310806274
2021-12-28;47588,8554687500;145,8868713379;0,8529599905;0,1741169989;135,1034698486;3800,8930664062;35,0154800415;149,4824371338;439,5715332031;122,1489944458
2021-12-29;46444,7109375000;145,5126190186;0,8167139888;0,1677650064;133,3303375244;3628,5317382812;34,1234054565;146,2112579346;430,0830993652;121,4426651001
2021-12-30;47178,1250000000;148,2860107422;0,8396490216;0,1713130027;133,4425048828;3713,8520507812;34,6186790466;153,0408630371;431,5367431641;122,3784027100
2021-12-31;46306,4453125000;146,5147399902;0,8311629891;0,1704960018;134,0077972412;3682,6328125000;34,1244316101;146,5607757568;430,6395568848;121,1824722290
2022-01-01;47686,8125000000;150,6974334717;0,8494719863;0,1730349958;137,9539337158;3769,6970214844;34,8689079285;149,9513702393;444,4561767578;122,7418746948
2022-01-02;47345,2187500000;151,2554931641;0,8591179848;0,1744029969;142,0626373291;3829,5649414062;35,3963966370;153,3543395996;447,8326416016;124,2180786133
2022-01-03;46458,1171875000;148,4615936279;0,8328850269;0,1700879931;139,2557525635;3761,3803710938;34,7077522278;150,3876342773;434,9438476562;122,2322082520
2022-01-04;45897,5742187500;146,8122863770;0,8246729970;0,1688030064;134,8469543457;3794,0566406250;34,1713752747;147,7496795654;427,5243225098;121,1910171509
2022-01-05;43569,0039062500;136,0891113281;0,7743579745;0,1594199985;123,2523956299;3550,3869628906;32,0773086548;137,7547760010;401,5725097656;114,6937332153
2022-01-06;43160,9296875000;136,5037841797;0,7813460231;0,1602129936;124,6620025635;3418,4082031250;31,6614494324;138,1527404785;400,6392517090;111,6050109863
2022-01-07;41557,9023437500;131,4884490967;0,7630739808;0,1550229937;133,9594573975;3193,2104492188;30,4403648376;139,5885467529;386,0583190918;110,2683792114
2022-01-08;41733,9414062500;130,1374816895;0,7476879954;0,1519539952;142,3133544922;3091,9726562500;29,4072780609;143,7479400635;374,2579650879;107,7485656738
2022-01-09;41911,6015625000;131,2983245850;0,7545049787;0,1510650069;153,1672058105;3157,7514648438;29,7662792206;143,9400024414;377,1028442383;109,3499298096
2022-01-10;41821,2617187500;126,8338241577;0,7393350005;0,1433590055;148,2267303467;3083,0979003906;28,4783058167;141,3986968994;364,0692138672;106,4470138550
2022-01-11;42735,8554687500;131,5449829102;0,7705540061;0,1533990055;141,9738769531;3238,1115722656;29,6209087372;141,4326171875;369,8307495117;109,7141647339
2022-01-12;43949,1015625000;141,7371978760;0,7995479703;0,1616519988;143,5205078125;3372,2583007812;31,1021366119;144,3445434570;383,9136352539;112,8794097900
2022-01-13;42591,5703125000;136,6365203857;0,7683280110;0,1720429957;140,8913421631;3248,2885742188;30,2483978271;143,4906463623;377,5850524902;109,4137954712
2022-01-14;43099,6992187500;144,7249145508;0,7742969990;0,1835490018;141,5125885010;3310,0014648438;31,9855098724;142,4750518799;386,1727600098;112,9308547974
2022-01-15;43177,3984375000;147,9374084473;0,7814229727;0,1851029992;141,8338317871;3330,5307617188;32,8898773193;144,6040191650;391,1540832520;112,8400344849
2022-01-16;43113,8789062500;146,5332031250;0,7789540291;0,1771759987;137,5402069092;3350,9218750000;32,2634124756;141,3627929688;388,7116088867;112,5801696777
2022-01-17;42250,5507812500;151,6672668457;0,7627419829;0,1711450070;135,8385162354;3212,3049316406;31,0233058929;139,0162353516;381,1038208008;110,0777053833
2022-01-18;42375,6328125000;141,8907623291;0,7526310086;0,1654849946;130,8603363037;3164,0251464844;32,7103538513;131,8495025635;382,0470275879;108,5208892822
2022-01-19;41744,3281250000;136,9167022705;0,7397490144;0,1623560041;127,2875518799;3095,8259277344;31,4347877502;126,3526077271;370,5811767578;109,8532028198
2022-01-20;40680,4179687500;130,3650054932;0,7194210291;0,1552039981;121,2724990845;3001,1201171875;29,1770191193;119,4278945923;358,1083374023;104,2271499634
2022-01-21;36457,3164062500;114,3918685913;0,6357380152;0,1426399946;105,7988052368;2557,9316406250;25,8803749084;102,0612182617;315,2086486816;96,5086135864
2022-01-22;35030,2500000000;108,4284973145;0,5960419774;0,1328919977;97,1313476562;2405,1811523438;24,1669483185;94,2929840088;291,4414978027;89,1677017212
2022-01-23;36276,8046875000;112,0895080566;0,6287559867;0,1418630034;99,3500671387;2535,0390625000;25,0834960938;97,5065307617;301,8079528809;93,4823760986
2022-01-24;36654,3281250000;109,5915985107;0,6121389866;0,1377979964;90,3805847168;2440,3522949219;24,1009197235;94,3547210693;292,2291259766;91,5591812134
2022-01-25;36954,0039062500;108,0663757324;0,6175630093;0,1430490017;89,6928024292;2455,9350585938;23,9996204376;90,4875640869;292,2338256836;90,4463272095
2022-01-26;36852,1210937500;107,2821807861;0,6220719814;0,1437889934;92,8977355957;2468,0302734375;24,3785915375;89,6874923706;289,9513549805;90,8436431885
2022-01-27;37138,2343750000;106,9535140991;0,6087700129;0,1412470043;91,5961456299;2423,0012207031;24,2759037018;88,7648696899;289,5102844238;89,0847930908
2022-01-28;37784,3320312500;109,4327316284;0,6125119925;0,1416559964;95,6307907104;2547,0920410156;25,1818637848;91,4096298218;296,7961120605;90,4351501465
2022-01-29;38138,1796875000;110,8236770630;0,6169350147;0,1430560052;96,4242935181;2597,0847167969;25,3157711029;95,9765777588;298,8713989258;92,4872360229
2022-01-30;37917,6015625000;108,7998580933;0,6031810045;0,1394709945;93,1068191528;2603,4665527344;25,0126171112;93,0880584717;290,5007324219;90,3272323608
2022-01-31;38483,1250000000;109,5876998901;0,6191490293;0,1418049932;94,3922576904;2688,2788085938;25,7129554749;94,6721725464;285,5392761230;91,4309921265
2022-02-01;38743,2734375000;115,4020004272;0,6292330027;0,1426309943;97,2304000854;2792,1171875000;26,8247623444;98,9168701172;288,1484375000;91,6878509521
2022-02-02;36952,9843750000;108,5560226440;0,6014829874;0,1372350007;93,1328735352;2682,8540039062;26,3156585693;98,3523330688;278,5903625488;90,1438827515
2022-02-03;37154,6015625000;110,2870025635;0,6076840162;0,1375409961;94,5758056641;2679,1625976562;27,9053630829;100,0866165161;279,9759216309;89,6370086670
2022-02-04;41500,8750000000;120,9180374146;0,6558769941;0,1475030035;102,9380874634;2983,5869140625;29,6912040710;107,1154632568;305,9831237793;95,6613922119
2022-02-05;41441,1640625000;121,9167404175;0,6671270132;0,1471409947;103,7733078003;3014,6481933594;29,4366073608;116,0671005249;320,8785400391;96,9495697021
2022-02-06;42412,4335937500;127,4455032349;0,6836469769;0,1537699997;108,5567169189;3057,4760742188;29,8921298981;124,2430801392;325,0093688965;98,6824111938
2022-02-07;43840,2851562500;137,1073913574;0,8278189898;0,1655779928;115,9920425415;3142,4707031250;32,6400527954;128,8656463623;342,7969055176;102,4037017822
2022-02-08;44118,4453125000;133,9912414551;0,8781939745;0,1584050059;112,8529510498;3122,6086425781;32,0984878540;133,5936431885;336,2540283203;101,1168975830
2022-02-09;44338,7968750000;140,1716003418;0,8706269860;0,1591230035;115,1435241699;3239,4570312500;33,8342208862;126,1528549194;345,8336486816;101,6430587769
2022-02-10;43565,1132812500;135,0883941650;0,8300099969;0,1518889964;112,0149307251;3077,4821777344;34,4518852234;125,8912429810;341,8320312500;98,6648864746
2022-02-11;42407,9375000000;126,0311584473;0,7602260113;0,1448470056;104,0993576050;2927,3835449219;32,6976776123;116,4855346680;320,5527038574;94,7301635742
2022-02-12;42244,4687500000;126,6836776733;0,8224080205;0,1444050074;103,8870849609;2917,3627929688;31,6366271973;117,6601486206;329,2368774414;94,1016616821
2022-02-13;42197,5156250000;126,2042160034;0,8102729917;0,1489479989;102,7927474976;2883,4633789062;32,6863327026;117,5584640503;334,8714904785;93,0517654419
2022-02-14;42586,9179687500;124,8000564575;0,8022180200;0,1460029930;103,9835281372;2933,4790039062;31,3962497711;120,7161865234;331,3344116211;94,1070175171
2022-02-15;44575,2031250000;131,7626190186;0,8523330092;0,1517609954;109,4666137695;3179,8771972656;33,4709777832;125,9744338989;343,1309204102;97,4691925049
2022-02-16;43961,8593750000;128,1608428955;0,8390359879;0,1490949988;115,5268020630;3127,8300781250;32,3065910339;125,5195236206;335,3616027832;94,7440948486
2022-02-17;40538,0117187500;116,3024139404;0,7671729922;0,1385519952;104,7402267456;2881,4819335938;29,3985328674;113,2389602661;312,8161926270;87,6455154419
2022-02-18;40030,9765625000;115,1970901489;0,7858899832;0,1387680024;105,3786010742;2785,7275390625;29,0476970673;109,4033584595;310,9779357910;87,5202255249
2022-02-19;40122,1562500000;115,7090072632;0,8225280046;0,1412059963;102,5116806030;2763,7011718750;28,7622795105;112,2577743530;312,0239257812;87,5987472534
2022-02-20;38431,3789062500;110,8320388794;0,7782959938;0,1368680000;98,3033828735;2628,6484375000;27,4119358063;108,1583786011;303,1356201172;84,6835021973
2022-02-21;37075,2812500000;103,4504928589;0,7034659982;0,1284900010;87,2644653320;2573,8161621094;25,0352535248;100,3699874878;284,3456726074;81,1799926758
2022-02-22;38286,0273437500;107,5227966309;0,7228329778;0,1315529943;93,5930099487;2639,2993164062;26,6947250366;102,8201217651;293,6753540039;83,4115676880
2022-02-23;37296,5703125000;105,9659500122;0,6987460256;0,1278460026;88,7668304443;2590,3596191406;26,5665225983;97,9459533691;289,3083496094;82,4528884888
2022-02-24;38332,6093750000;104,2304916382;0,6962720156;0,1238130033;87,7849655151;2598,0671386719;26,5834808350;102,5117874146;300,8105163574;82,0078277588
2022-02-25;39214,2187500000;109,2663116455;0,7689030170;0,1275759935;92,7451324463;2764,5356445312;28,0269203186;106,5394058228;308,4590454102;84,7830734253
2022-02-26;39105,1484375000;108,2436599731;0,7509729862;0,1276469976;93,4875640869;2781,1118164062;28,8831291199;107,7555847168;314,5308532715;84,8559875488
2022-02-27;37709,7851562500;103,1055984497;0,7219920158;0,1231110021;88,2922668457;2621,8017578125;27,3703708649;102,6984176636;304,1036071777;81,7985763550
2022-02-28;43193,2343750000;113,4745788574;0,7820439935;0,1331560016;100,2700653076;2919,2011718750;30,1151371002;118,7148895264;337,1220092773;88,3846130371
2022-03-01;44354,6367187500;112,5440444946;0,7848619819;0,1339379996;99,8791885376;2972,4851074219;30,3115005493;119,1676025391;328,2313842773;87,6022186279
2022-03-02;43924,1171875000;110,3513565063;0,7684959769;0,1329900026;100,9423294067;2950,1184082031;29,5399875641;125,9868164062;320,4051513672;86,0607604980
2022-03-03;42451,7890625000;111,3521194458;0,7521849871;0,1296100020;96,7747650146;2834,4689941406;30,2199745178;128,8324890137;315,1263122559;83,3929672241
2022-03-04;39137,6054687500;101,3917999268;0,7126719952;0,1225909963;89,4550399780;2617,1560058594;27,5830307007;116,9265060425;289,9174499512;79,6688461304
2022-03-05;39400,5859375000;104,9771881104;0,7548999786;0,1249959990;89,6220550537;2664,8310546875;27,8356018066;116,3632583618;293,9798583984;81,1999816895
2022-03-06;38419,9843750000;101,5939178467;0,7259939909;0,1207659990;86,0003509521;2555,0373535156;26,6081676483;107,7790451050;283,0827941895;77,8562011719
2022-03-07;38062,0390625000;98,8692626953;0,7232869864;0,1171049997;86,1670913696;2497,7712402344;26,1821994781;110,1445159912;274,9350891113;76,5723876953
2022-03-08;38737,2695312500;100,6176452637;0,7209770083;0,1170289963;96,8741607666;2576,7475585938;26,6988887787;139,4910278320;284,3696289062;78,6221618652
2022-03-09;41982,9257812500;106,9420928955;0,7672359943;0,1215879992;99,7555847168;2729,7834472656;28,1036682129;141,3987579346;308,3489074707;83,2842483521
2022-03-10;39437,4609375000;102,6555099487;0,7374650240;0,1168849990;104,8241424561;2608,0485839844;26,6899166107;158,4486846924;289,8683471680;78,6457977295
2022-03-11;38794,9726562500;104,9653549194;0,8021550179;0,1156020015;95,7054672241;2559,5629882812;26,5119228363;153,7902984619;288,1972961426;78,0311355591
2022-03-12;38904,0117187500;105,8323974609;0,7865869999;0,1151359975;99,6252365112;2574,7541503906;26,3128662109;151,5162353516;291,2015991211;78,1382751465
2022-03-13;37849,6640625000;102,1147994995;0,7613509893;0,1116079986;93,8887557983;2518,9445800781;25,4112873077;155,6223449707;280,4122314453;75,4793395996
2022-03-14;39666,7539062500;105,6736526489;0,7746559978;0,1140479967;98,1961135864;2590,6960449219;25,9287033081;149,0229492188;289,5464782715;75,5964813232
2022-03-15;39338,7851562500;106,9885711670;0,7667829990;0,1127839983;95,3781661987;2620,1496582031;25,8740310669;136,4564666748;289,6955261230;75,8401336670
2022-03-16;41143,9296875000;111,3591918945;0,7935379744;0,1169079989;98,4306106567;2772,0556640625;27,3562297821;153,7889556885;299,7217712402;78,1321716309
2022-03-17;40951,3789062500;110,3102340698;0,7935029864;0,1165020019;96,5977935791;2814,8544921875;27,1651706696;152,3304443359;296,4587402344;77,8905868530
2022-03-18;41801,1562500000;112,1158676147;0,7982659936;0,1193059981;98,7986450195;2945,3430175781;28,0898418427;170,5775604248;305,8638916016;80,3554687500
2022-03-19;42190,6523437500;116,3732681274;0,8193730116;0,1235689968;102,9887084961;2946,2570800781;33,9227027893;179,7724304199;327,6200866699;83,0550079346
2022-03-20;41247,8242187500;114,8291397095;0,8061209917;0,1191539988;115,1950073242;2860,4592285156;38,1915588379;172,7379455566;326,9633483887;85,0253753662
2022-03-21;41077,9960937500;116,1587295532;0,8381519914;0,1193389967;123,3352127075;2897,9765625000;38,4345703125;181,7067260742;335,2315979004;84,9748306274
2022-03-22;42358,8085937500;122,9279632568;0,8370969892;0,1224810034;130,6831054688;2973,1311035156;45,9704208374;174,6398468018;376,7368164062;91,5521392822
2022-03-23;42892,9570312500;122,4754180908;0,8378869891;0,1297270060;129,7446136475;3031,0671386719;45,2874717712;182,2094726562;364,3054809570;90,8514938354
